"","Código do Município","Município","Estado","Ano de Referência","Código do Prestador","Prestador","Sigla do Prestador","Abrangência","Tipo de Serviço","Natureza Jurídica","G05A - Quantidade total de municípios atendidos com abastecimento de água","G05B - Quantidade total de municípios atendidos com esgotamento sanitário","G06A - População urbana residente do(s) município(s) com abastecimento de água","G06B - População urbana residente do(s) município(s) com esgotamento sanitário","G12A - População total residente do(s) município(s) com abastecimento de água, segundo o IBGE","G12B - População total residente do(s) município(s) com esgotamento sanitário, segundo o IBGE","GE001 - Quantidade de municípios atendidos com abastecimento de água com delegação em vigor","GE002 - Quantidade de municípios atendidos com abastecimento de água com delegação vencida","GE003 - Quantidade de municípios atendidos com abastecimento de água sem delegação","GE005 - Quantidade total de municípios atendidos","GE008 - Quantidade de Sedes municipais atendidas com abastecimento de água","GE009 - Quantidade de Sedes municipais atendidas com esgotamento sanitário","GE010 - Quantidade de Localidades (excluídas as sedes) atendidas com abastecimento de água","GE011 - Quantidade de Localidades (excluídas as sedes) atendidas com esgotamento sanitário","GE014 - Quantidade de municípios atendidos com esgotamento sanitário com delegação em vigor","GE015 - Quantidade de municípios atendidos com esgotamento sanitário com delegação vencida","GE016 - Quantidade de municípios atendidos com esgotamento sanitário sem delegação","GE017 - Ano de vencimento da delegação de abastecimento de água","GE018 - Ano de vencimento da delegação de esgotamento sanitário","GE025 - Quantidade de municípios não atendidos com abastecimento de água, mas com delegação em vigor","GE026 - Quantidade de municípios não atendidos com abastecimento de água, mas com delegação vencida para prestar esses serviços","GE028 - Quantidade de municípios não atendidos com esgotamento sanitário, mas com delegação em vigor para prestar esses serviços","GE029 - Quantidade de municípios não atendidos com esgotamento sanitário, mas com delegação vencida para prestar esses serviços"
"96",270110,"Branquinha","AL",2005,27011011,"Prefeitura Municipal de Branquinha","PMB","Local","Água","Administração pública direta",1,NA,6872,NA,13217,NA,NA,NA,NA,1,20,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",270130,"Cajueiro","AL",2017,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,17386,17386,21526,21526,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",270130,"Cajueiro","AL",2016,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,17319,17319,21443,21443,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",270130,"Cajueiro","AL",2015,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,17248,17248,21355,21355,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",270130,"Cajueiro","AL",2014,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,17172,17172,21261,21261,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",270130,"Cajueiro","AL",2013,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,17349,17349,21480,21480,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",270130,"Cajueiro","AL",2012,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,16659,16659,20626,20626,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",270130,"Cajueiro","AL",2011,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,16574,16574,20520,20520,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",270130,"Cajueiro","AL",2010,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,16484,16484,20409,20409,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",270130,"Cajueiro","AL",2009,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,16622,16622,20825,20825,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",270130,"Cajueiro","AL",2008,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,16498,16498,20670,20670,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",270130,"Cajueiro","AL",2007,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,16024,16024,20076,20076,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",270130,"Cajueiro","AL",2006,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,14255,14255,19254,19254,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",270130,"Cajueiro","AL",2005,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,14223,NA,19212,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",270130,"Cajueiro","AL",2004,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,14192,NA,19169,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",270130,"Cajueiro","AL",2003,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,14134,NA,19091,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",270130,"Cajueiro","AL",2002,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,14750,NA,19055,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",270130,"Cajueiro","AL",2001,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,14750,0,19026,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",270130,"Cajueiro","AL",2000,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",NA,NA,14051,0,18975,0,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",270130,"Cajueiro","AL",1999,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,14304,0,16613,0,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",270130,"Cajueiro","AL",1998,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,14304,0,17037,0,NA,NA,NA,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",270130,"Cajueiro","AL",1997,27013011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,14304,0,17462,0,NA,NA,NA,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",270135,"Campestre","AL",2017,27013511,"Prefeitura Municipal de Campestre","PMC","Local","Água e Esgoto","Administração pública direta",1,1,5898,5898,7024,7024,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",270135,"Campestre","AL",2016,27013511,"Prefeitura Municipal de Campestre","PMC","Local","Água e Esgoto","Administração pública direta",1,1,5879,5879,7002,7002,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",270140,"Campo Alegre","AL",2017,27014011,"Prefeitura Municipal de Campo Alegre","PMCA","Local","Água e Esgoto","Administração pública direta",1,1,25097,25097,57548,57548,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",270140,"Campo Alegre","AL",2016,27014011,"Prefeitura Municipal de Campo Alegre","PMCA","Local","Água e Esgoto","Administração pública direta",1,1,24861,24861,57008,57008,NA,NA,NA,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",270140,"Campo Alegre","AL",2014,27014011,"Prefeitura Municipal de Campo Alegre","PMCA","Local","Água e Esgoto","Administração pública direta",1,1,24341,24341,55814,55814,NA,NA,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",270140,"Campo Alegre","AL",2013,27014011,"Prefeitura Municipal de Campo Alegre","PMCA","Local","Água e Esgoto","Administração pública direta",1,1,24056,24056,55161,55161,NA,NA,NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",270140,"Campo Alegre","AL",2012,27014011,"Prefeitura Municipal de Campo Alegre","PMCA","Local","Água e Esgoto","Administração pública direta",1,1,22820,22820,52327,52327,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",270140,"Campo Alegre","AL",2011,27014011,"Prefeitura Municipal de Campo Alegre","PMCA","Local","Água e Esgoto","Administração pública direta",1,1,22496,22496,51584,51584,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",270140,"Campo Alegre","AL",2010,27014011,"Prefeitura Municipal de Campo Alegre","PMCA","Local","Água e Esgoto","Administração pública direta",1,1,22161,22161,50816,50816,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",270140,"Campo Alegre","AL",2009,27014011,"Prefeitura Municipal de Campo Alegre","PMCA","Local","Água e Esgoto","Administração pública direta",1,1,19375,19375,47209,47209,NA,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",270190,"Chã Preta","AL",2011,27019011,"Companhia de Água e Esgoto Chã Preta","CAEC","Local","Água","Autarquia",1,0,4488,NA,7146,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",270190,"Chã Preta","AL",2010,27019011,"Companhia de Água e Esgoto Chã Preta","CAEC","Local","Água","Autarquia",1,0,4488,NA,7146,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",270190,"Chã Preta","AL",2007,27019011,"Companhia de Água e Esgoto Chã Preta","CAEC","Local","Água","Autarquia",1,NA,3685,NA,6953,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",270190,"Chã Preta","AL",2006,27019011,"Companhia de Água e Esgoto Chã Preta","CAEC","Local","Água","Autarquia",1,NA,3520,NA,7438,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",270190,"Chã Preta","AL",2005,27019011,"Companhia de Água e Esgoto Chã Preta","CAEC","Local","Água","Autarquia",1,NA,3543,NA,7487,NA,NA,NA,NA,1,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",270230,"Coruripe","AL",2017,27023011,"Prefeitura Municipal de Coruripe","PMC","Local","Água e Esgoto","Administração pública direta",1,1,50784,50784,57498,57498,NA,NA,NA,1,1,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",270230,"Coruripe","AL",2016,27023011,"Prefeitura Municipal de Coruripe","PMC","Local","Água e Esgoto","Administração pública direta",1,1,50414,50414,57079,57079,NA,NA,NA,1,1,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",270230,"Coruripe","AL",2015,27023011,"Prefeitura Municipal de Coruripe","PMC","Local","Água e Esgoto","Administração pública direta",1,1,50018,50018,56631,56631,NA,NA,NA,1,1,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",270230,"Coruripe","AL",2014,27023011,"Prefeitura Municipal de Coruripe","PMC","Local","Água e Esgoto","Administração pública direta",1,1,49596,49596,56153,56153,NA,NA,NA,1,1,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",270230,"Coruripe","AL",2013,27023011,"Prefeitura Municipal de Coruripe","PMC","Local","Água e Esgoto","Administração pública direta",1,1,49150,49150,55648,55648,NA,NA,NA,1,1,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",270230,"Coruripe","AL",2012,27023011,"Prefeitura Municipal de Coruripe","PMC","Local","Água e Esgoto","Administração pública direta",1,1,47009,47009,53224,53224,NA,NA,NA,1,1,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",270230,"Coruripe","AL",2011,27023011,"Prefeitura Municipal de Coruripe","PMC","Local","Água e Esgoto","Administração pública direta",1,1,46561,46561,52716,52716,NA,NA,NA,1,1,1,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",270230,"Coruripe","AL",2009,27023011,"Prefeitura Municipal de Coruripe","PMC","Local","Esgoto","Administração pública direta",NA,1,44639,44639,53369,53369,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",270240,"Delmiro Gouveia","AL",2015,27024011,"Prefeitura Municipal de Delmiro Gouveia","PMDG","Local","Esgoto","Administração pública direta",0,1,37681,37681,51997,51997,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",270240,"Delmiro Gouveia","AL",2014,27024011,"Prefeitura Municipal de Delmiro Gouveia","PMDG","Local","Esgoto","Administração pública direta",0,1,37211,37211,51349,51349,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",270240,"Delmiro Gouveia","AL",2013,27024011,"Prefeitura Municipal de Delmiro Gouveia","PMDG","Local","Esgoto","Administração pública direta",0,1,36958,36958,50999,50999,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",270240,"Delmiro Gouveia","AL",2012,27024011,"Prefeitura Municipal de Delmiro Gouveia","PMDG","Local","Esgoto","Administração pública direta",0,1,35419,35419,48876,48876,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",270240,"Delmiro Gouveia","AL",2011,27024011,"Prefeitura Municipal de Delmiro Gouveia","PMDG","Local","Esgoto","Administração pública direta",0,1,35142,35142,48493,48493,NA,NA,NA,1,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",270240,"Delmiro Gouveia","AL",2010,27024011,"Prefeitura Municipal de Delmiro Gouveia","PMDG","Local","Esgoto","Administração pública direta",0,1,34854,34854,48096,48096,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",270270,"Feliz Deserto","AL",2012,27027011,"Prefeitura Municipal de Feliz Deserto","PMFD","Local","Água e Esgoto","Administração pública direta",1,1,3591,3591,4482,4482,NA,NA,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",270280,"Flexeiras","AL",2014,27028011,"Prefeitura Municipal de Flexeiras","PMF","Local","Esgoto","Administração pública direta",0,1,8385,8385,12890,12890,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",270350,"Jacuípe","AL",2011,27035011,"Prefeitura Municipal de Jacuípe","PMJ","Local","Esgoto","Administração pública direta",0,1,4340,4340,6973,6973,NA,NA,NA,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",270375,"Jequiá da Praia","AL",2016,27037512,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,2830,NA,11824,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",270375,"Jequiá da Praia","AL",2014,27037512,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,2852,NA,11918,NA,NA,NA,NA,1,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",270375,"Jequiá da Praia","AL",2013,27037512,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,2865,NA,11969,NA,NA,NA,NA,1,1,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",270375,"Jequiá da Praia","AL",2012,27037512,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,0,2845,NA,11887,NA,NA,NA,NA,1,1,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",270420,"Limoeiro de Anadia","AL",2016,27042011,"Prefeitura Municipal de Limoeiro de Anadia","PMLA","Local","Água","Administração pública direta",1,0,2396,NA,28793,NA,NA,NA,NA,1,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",270420,"Limoeiro de Anadia","AL",2015,27042011,"Prefeitura Municipal de Limoeiro de Anadia","PMLA","Local","Água","Administração pública direta",1,0,2382,NA,28621,NA,NA,NA,NA,1,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",270420,"Limoeiro de Anadia","AL",2014,27042011,"Prefeitura Municipal de Limoeiro de Anadia","PMLA","Local","Água","Administração pública direta",1,0,2366,NA,28439,NA,NA,NA,NA,1,1,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",270420,"Limoeiro de Anadia","AL",2010,27042011,"Prefeitura Municipal de Limoeiro de Anadia","PMLA","Local","Água e Esgoto","Administração pública direta",1,1,2246,2246,26992,26992,NA,NA,NA,1,1,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",270420,"Limoeiro de Anadia","AL",2009,27042011,"Prefeitura Municipal de Limoeiro de Anadia","PMLA","Local","Água","Administração pública direta",1,NA,2224,NA,26415,NA,NA,NA,NA,1,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",270430,"Maceió","AL",2017,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",76,12,1997823,1259291,2675431,1356648,40,28,8,76,75,12,713,0,7,4,1,NA,NA,0,0,33,24
"160",270430,"Maceió","AL",2016,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",76,12,1986378,1250978,2661804,1347942,41,27,8,76,75,12,713,0,7,4,1,NA,NA,0,0,34,23
"161",270430,"Maceió","AL",2015,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",76,10,1974121,1173421,2647228,1255031,41,27,8,76,75,10,680,3,6,3,1,NA,NA,0,0,35,24
"162",270430,"Maceió","AL",2014,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",76,9,1960988,1157776,2631815,1233948,40,27,9,76,75,9,678,3,6,2,0,NA,NA,0,0,34,25
"163",270430,"Maceió","AL",2013,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",76,8,1947129,1143687,2614614,1216624,35,30,11,76,75,8,666,1,4,0,0,NA,NA,1,0,31,30
"164",270430,"Maceió","AL",2012,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",76,4,1865653,1037395,2506948,1077429,30,35,11,76,75,4,661,1,3,0,0,NA,NA,0,0,27,35
"165",270430,"Maceió","AL",2011,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",76,3,1850329,974776,2489025,995669,8,50,18,76,75,3,648,1,2,0,1,NA,NA,0,0,6,50
"166",270430,"Maceió","AL",2010,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",76,3,1834607,963943,2470492,984542,7,51,18,76,75,3,645,1,2,0,1,NA,NA,0,0,5,51
"167",270430,"Maceió","AL",2009,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",77,3,1884915,967473,2559038,988399,7,52,18,77,77,3,523,1,2,0,1,NA,NA,NA,NA,NA,NA
"168",270430,"Maceió","AL",2008,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",78,3,1865589,954752,2535676,975314,7,52,19,78,77,3,428,0,2,0,1,NA,NA,NA,NA,NA,NA
"169",270430,"Maceió","AL",2007,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",78,3,1821811,926655,2486171,946601,6,53,19,78,77,3,428,0,2,0,1,NA,NA,NA,NA,NA,NA
"170",270430,"Maceió","AL",2006,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",77,2,1781808,921812,2515019,946566,NA,NA,NA,77,77,1,343,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",270430,"Maceió","AL",2005,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",77,2,1755779,901249,2483898,903463,NA,NA,NA,77,77,1,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",270430,"Maceió","AL",2004,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",77,2,1729553,883684,2452547,907174,NA,NA,NA,77,77,1,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",270430,"Maceió","AL",2003,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",79,2,1699378,849106,2424909,871450,NA,NA,NA,79,78,1,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",270430,"Maceió","AL",2002,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",80,2,1732443,850895,2405758,854436,NA,NA,NA,80,80,1,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",270430,"Maceió","AL",2001,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",80,2,1691417,830426,2378251,838148,NA,NA,NA,NA,80,1,315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",270430,"Maceió","AL",2000,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",NA,NA,1625718,796234,1343270,1343270,NA,NA,NA,80,80,1,312,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",270430,"Maceió","AL",1999,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",NA,NA,1533897,742026,2276666,786288,NA,NA,NA,80,80,1,84,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",270430,"Maceió","AL",1998,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",NA,NA,1710853,720222,2515000,855365,NA,NA,NA,80,80,1,84,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",270430,"Maceió","AL",1997,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",NA,NA,1632716,NA,NA,NA,NA,NA,NA,80,80,1,84,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",270430,"Maceió","AL",1996,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",NA,NA,1566950,NA,NA,NA,NA,NA,NA,81,81,2,69,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",270430,"Maceió","AL",1995,27043000,"Companhia de Saneamento de Alagoas","CASAL","Regional","Água e Esgoto","Sociedade de economia mista com administração pública",81,NA,1420000,NA,NA,NA,NA,NA,NA,NA,81,2,151,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",270470,"Marechal Deodoro","AL",2017,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,49322,49322,52260,52260,NA,NA,NA,1,1,1,9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",270470,"Marechal Deodoro","AL",2015,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,48257,48257,51132,51132,NA,NA,NA,1,1,1,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",270470,"Marechal Deodoro","AL",2014,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,47672,47672,50512,50512,NA,NA,NA,1,1,1,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",270470,"Marechal Deodoro","AL",2013,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,47050,47050,49853,49853,NA,NA,NA,1,1,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",270470,"Marechal Deodoro","AL",2012,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,44833,44833,47504,47504,NA,NA,NA,1,1,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",270470,"Marechal Deodoro","AL",2011,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,44125,44125,46754,46754,NA,NA,NA,1,1,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",270470,"Marechal Deodoro","AL",2010,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,43392,43392,45977,45977,NA,NA,NA,1,1,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",270470,"Marechal Deodoro","AL",2009,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água e Esgoto","Autarquia",1,1,39644,39644,47623,47623,NA,NA,NA,1,1,1,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",270470,"Marechal Deodoro","AL",2008,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,38763,NA,46565,NA,NA,NA,NA,1,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",270470,"Marechal Deodoro","AL",2007,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,37578,NA,45141,NA,NA,NA,NA,1,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",270470,"Marechal Deodoro","AL",2006,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,36635,NA,44038,NA,NA,NA,NA,1,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",270470,"Marechal Deodoro","AL",2005,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,35600,NA,42793,NA,NA,NA,NA,1,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",270470,"Marechal Deodoro","AL",2004,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,34556,NA,41538,NA,NA,NA,NA,1,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",270470,"Marechal Deodoro","AL",2003,27047011,"Serviço Autônomo de Água e Esgoto","SAAE","Local","Água","Autarquia",1,NA,32670,NA,39272,NA,NA,NA,NA,1,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
